Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol,Length,Sequence Number,Acknowledgment Number,Flags,Window Size,Checksum,Payload (Hex),Truncated
2024-09-07T13:50:49.126Z,172.20.165.17,54110,20.42.73.28,443,TCP,173,399848955,1343750656,18,512,7496,68e59e61f51fe00af690bdbb08004500009f92d340008006b919ac14a511...,No
2024-09-07T13:50:49.129Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,638d,68e59e61f51fe00af690bdbb08004500058e92d540008006b428ac14a511...,No
2024-09-07T13:50:49.131Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,8e83,68e59e61f51fe00af690bdbb08004500058e92d740008006b426ac14a511...,No
2024-09-07T13:50:49.131Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,0205,68e59e61f51fe00af690bdbb08004500058e92d840008006b425ac14a511...,No
2024-09-07T13:50:49.132Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,4ce4,68e59e61f51fe00af690bdbb08004500058e92d940008006b424ac14a511...,No
2024-09-07T13:50:49.135Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,3a3d,68e59e61f51fe00af690bdbb08004500058e92dd40008006b420ac14a511...,No
2024-09-07T13:50:49.136Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,b31c,68e59e61f51fe00af690bdbb08004500058e92de40008006b41fac14a511...,No
2024-09-07T13:50:49.134Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,9bf9,68e59e61f51fe00af690bdbb08004500058e92db40008006b422ac14a511...,No
2024-09-07T13:50:49.135Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,320e,68e59e61f51fe00af690bdbb08004500058e92dc40008006b421ac14a511...,No
2024-09-07T13:50:49.137Z,172.20.165.17,54110,20.42.73.28,443,TCP,1258,399848955,1343750656,18,512,46f9,68e59e61f51fe00af690bdbb0800450004dc92df40008006b4d0ac14a511...,No
2024-09-07T13:50:49.133Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,be18,68e59e61f51fe00af690bdbb08004500058e92da40008006b423ac14a511...,No
2024-09-07T13:50:49.139Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215456335,1343226496,10,640,2f3d,e00af690bdbb68e59e61f51f08004500002862d900003f066a8b142a491c...,No
2024-09-07T13:50:49.138Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343226368,10,512,1489,68e59e61f51fe00af690bdbb08004500058e92e040008006b41dac14a511...,No
2024-09-07T13:50:49.139Z,172.20.165.17,54110,20.42.73.28,443,TCP,431,399848955,1343750656,18,512,bdff,68e59e61f51fe00af690bdbb0800450001a192e140008006b809ac14a511...,No
2024-09-07T13:50:49.141Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215459099,1343226490,10,634,2477,e00af690bdbbb01f8c2cc03008004500002862db00003f066a89142a491c...,No
2024-09-07T13:50:49.141Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215460481,1343226485,10,629,1f16,e00af690bdbbb01f8c2cc03008004500002862dc00003f066a88142a491c...,No
2024-09-07T13:50:49.140Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215457717,1343226491,10,635,29dc,e00af690bdbbb01f8c2cc03008004500002862da00003f066a8a142a491c...,No
2024-09-07T13:50:49.142Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215461863,1343226490,10,634,19ab,e00af690bdbbb01f8c2cc03008004500002862dd00003f066a87142a491c...,No
2024-09-07T13:50:49.146Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215464627,1343226480,10,624,0ee9,e00af690bdbbb01f8c2cc03008004500002862df00003f066a85142a491c...,No
2024-09-07T13:50:49.144Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215463245,1343226485,10,629,144a,e00af690bdbbb01f8c2cc03008004500002862de00003f066a86142a491c...,No
2024-09-07T13:50:49.147Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215466009,1343226490,10,634,0979,e00af690bdbbb01f8c2cc03008004500002862e000003f066a84142a491c...,No
2024-09-07T13:50:49.149Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215467391,1343226485,10,629,0418,e00af690bdbbb01f8c2cc03008004500002862e100003f066a83142a491c...,No
2024-09-07T13:50:49.150Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215468773,1343226480,10,624,feb6,e00af690bdbbb01f8c2cc03008004500002862e200003f066a82142a491c...,No
2024-09-07T13:50:49.155Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215471537,1343226490,10,634,f3e0,e00af690bdbb68e59e61f51f08004500002862e400003f066a80142a491c...,No
2024-09-07T13:50:49.157Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399848955,1343750656,18,512,689d,68e59e61f51fe00af690bdbb08004500058e92e240008006b41bac14a511...,No
2024-09-07T13:50:49.153Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215470155,1343226490,10,634,f946,e00af690bdbbb01f8c2cc03008004500002862e300003f066a81142a491c...,No
2024-09-07T13:50:49.160Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215472741,1343226490,10,634,ef2c,e00af690bdbb68e59e61f51f08004500002862e700003f066a7d142a491c...,No
2024-09-07T13:50:49.161Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215474123,1343226490,10,634,e9c6,e00af690bdbbb01f8c2cc03008004500002862e800003f066a7c142a491c...,No
2024-09-07T13:50:49.163Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215474500,1343226489,10,633,e84e,e00af690bdbbb01f8c2cc03008004500002862e900003f066a7b142a491c...,No
2024-09-07T13:50:49.165Z,20.42.73.28,443,172.20.165.17,54110,TCP,66,1215474500,2148532857,10,633,d02f,e00af690bdbbb01f8c2cc03008004500003462ea00003f066a6e142a491c...,No
2024-09-07T13:50:49.554Z,20.42.73.28,443,172.20.165.17,54110,TCP,148,1215474500,1343750784,18,640,1699,e00af690bdbb68e59e61f51f080045000086630c00003f0669fa142a491c...,No
2024-09-07T13:50:49.618Z,172.20.165.17,54110,20.42.73.28,443,TCP,54,399849049,1343226367,10,511,e86a,68e59e61f51fe00af690bdbb08004500002892e340008006b980ac14a511...,No
2024-09-07T13:50:49.786Z,162.159.135.234,443,172.20.165.17,61130,TCP,194,37496745,1343750160,18,16,e8d5,e00af690bdbb68e59e61f51f0800450000b4545100003f06ab43a29f87ea...,No
2024-09-07T13:50:49.827Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035199080,1343226368,10,512,ec67,68e59e61f51fe00af690bdbb0800450000285b384000800623e8ac14a511...,No
2024-09-07T13:50:50.004Z,162.159.135.234,443,172.20.165.17,61130,TCP,607,37496745,1343750160,18,16,3077,e00af690bdbb68e59e61f51f080045000251545800003f06a99fa29f87ea...,No
2024-09-07T13:50:50.048Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035199633,1343226365,10,509,ea41,68e59e61f51fe00af690bdbb0800450000285b394000800623e7ac14a511...,No
2024-09-07T13:51:49.928Z,140.82.114.21,443,172.20.165.17,54488,TCP,102,2584884533,1343750304,18,160,3199,e00af690bdbb68e59e61f51f080045000058df8500003f064c8d8c527215...,No
2024-09-07T13:51:49.981Z,172.20.165.17,54488,140.82.114.21,443,TCP,54,4042953237,1343226365,10,509,355e,68e59e61f51fe00af690bdbb080045000028e85840008006c2e9ac14a511...,No
2024-09-07T13:51:50.109Z,162.159.135.234,443,172.20.165.17,61130,TCP,251,37499218,1343750160,18,16,5db8,e00af690bdbb68e59e61f51f0800450000ed629b00003f069cc0a29f87ea...,No
2024-09-07T13:51:50.153Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035210253,1343226365,10,509,b71c,68e59e61f51fe00af690bdbb0800450000285b8f400080062391ac14a511...,No
2024-09-07T13:51:50.182Z,140.82.114.21,443,172.20.165.17,54488,TCP,102,2584884533,1343750304,18,160,f8d2,e00af690bdbb68e59e61f51f080045000058df9800003f064c7a8c527215...,No
2024-09-07T13:51:50.247Z,172.20.165.17,54488,140.82.114.21,443,TCP,54,4042953285,1343226365,10,509,352e,68e59e61f51fe00af690bdbb080045000028e85940008006c2e8ac14a511...,No
2024-09-07T13:51:50.251Z,140.82.114.21,443,172.20.165.17,54488,TCP,102,2584884533,1343750304,18,160,508a,e00af690bdbb68e59e61f51f080045000058df9e00003f064c748c527215...,No
2024-09-07T13:51:50.302Z,172.20.165.17,54488,140.82.114.21,443,TCP,54,4042953333,1343226365,10,509,34fe,68e59e61f51fe00af690bdbb080045000028e85a40008006c2e7ac14a511...,No
2024-09-07T13:51:50.439Z,140.82.114.21,443,172.20.165.17,54488,TCP,102,2584884533,1343750304,18,160,e4ca,e00af690bdbb68e59e61f51f080045000058dfac00003f064c668c527215...,No
2024-09-07T13:51:50.446Z,162.159.135.234,443,172.20.165.17,61130,TCP,199,37499218,1343750160,18,16,c57b,e00af690bdbb68e59e61f51f0800450000b962bb00003f069cd4a29f87ea...,No
2024-09-07T13:51:50.492Z,172.20.165.17,54488,140.82.114.21,443,TCP,54,4042953381,1343226365,10,509,34ce,68e59e61f51fe00af690bdbb080045000028e85b40008006c2e6ac14a511...,No
2024-09-07T13:51:50.494Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035210398,1343226364,10,508,b68c,68e59e61f51fe00af690bdbb0800450000285b90400080062390ac14a511...,No
2024-09-07T13:51:50.515Z,162.159.135.234,443,172.20.165.17,61130,TCP,214,37499218,1343750160,18,16,0695,e00af690bdbb68e59e61f51f0800450000c862bc00003f069cc4a29f87ea...,No
2024-09-07T13:51:50.562Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035210558,1343226364,10,508,b5ec,68e59e61f51fe00af690bdbb0800450000285b9140008006238fac14a511...,No
2024-09-07T13:51:50.597Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,fa29,68e59e61f51fe00af690bdbb08004500058ee85c40008006bd7fac14a511...,No
2024-09-07T13:51:50.599Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,9a24,68e59e61f51fe00af690bdbb08004500058ee85d40008006bd7eac14a511...,No
2024-09-07T13:51:50.600Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,af3d,68e59e61f51fe00af690bdbb08004500058ee85e40008006bd7dac14a511...,No
2024-09-07T13:51:50.601Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,ecab,68e59e61f51fe00af690bdbb08004500058ee85f40008006bd7cac14a511...,No
2024-09-07T13:51:50.602Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,0b8f,68e59e61f51fe00af690bdbb08004500058ee86040008006bd7bac14a511...,No
2024-09-07T13:51:50.603Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,0bf6,68e59e61f51fe00af690bdbb08004500058ee86140008006bd7aac14a511...,No
2024-09-07T13:51:50.604Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,9e7a,68e59e61f51fe00af690bdbb08004500058ee86240008006bd79ac14a511...,No
2024-09-07T13:51:50.605Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,6437,68e59e61f51fe00af690bdbb08004500058ee86440008006bd77ac14a511...,No
2024-09-07T13:51:50.605Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,6fb5,68e59e61f51fe00af690bdbb08004500058ee86340008006bd78ac14a511...,No
2024-09-07T13:51:50.609Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,590a,68e59e61f51fe00af690bdbb08004500058ee86740008006bd74ac14a511...,No
2024-09-07T13:51:50.606Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,6ccf,68e59e61f51fe00af690bdbb08004500058ee86540008006bd76ac14a511...,No
2024-09-07T13:51:50.610Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,7e94,68e59e61f51fe00af690bdbb08004500058ee86840008006bd73ac14a511...,No
2024-09-07T13:51:50.611Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,2f60,68e59e61f51fe00af690bdbb08004500058ee86a40008006bd71ac14a511...,No
2024-09-07T13:51:50.610Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,f0c3,68e59e61f51fe00af690bdbb08004500058ee86940008006bd72ac14a511...,No
2024-09-07T13:51:50.612Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,87d2,68e59e61f51fe00af690bdbb08004500058ee86b40008006bd70ac14a511...,No
2024-09-07T13:51:50.607Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,639e,68e59e61f51fe00af690bdbb08004500058ee86640008006bd75ac14a511...,No
2024-09-07T13:51:50.612Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584885915,1343226015,10,159,30c6,e00af690bdbb68e59e61f51f080045000028dfb100003f064c918c527215...,No
2024-09-07T13:51:50.613Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,e547,68e59e61f51fe00af690bdbb08004500058ee86c40008006bd6fac14a511...,No
2024-09-07T13:51:50.615Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584887297,1343226014,10,158,2b61,e00af690bdbbb01f8c2cc030080045000028dfb200003f064c908c527215...,No
2024-09-07T13:51:50.617Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584890061,1343226015,10,159,2094,e00af690bdbbb01f8c2cc030080045000028dfb400003f064c8e8c527215...,No
2024-09-07T13:51:50.617Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584891443,1343226015,10,159,1b2e,e00af690bdbbb01f8c2cc030080045000028dfb500003f064c8d8c527215...,No
2024-09-07T13:51:50.618Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584892825,1343226015,10,159,15c8,e00af690bdbbb01f8c2cc030080045000028dfb600003f064c8c8c527215...,No
2024-09-07T13:51:50.616Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584888679,1343226015,10,159,25fa,e00af690bdbbb01f8c2cc030080045000028dfb300003f064c8f8c527215...,No
2024-09-07T13:51:50.621Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584896971,1343226015,10,159,0596,e00af690bdbbb01f8c2cc030080045000028dfb900003f064c898c527215...,No
2024-09-07T13:51:50.619Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584894207,1343226014,10,158,1063,e00af690bdbbb01f8c2cc030080045000028dfb700003f064c8b8c527215...,No
2024-09-07T13:51:50.620Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584895589,1343226013,10,157,0afe,e00af690bdbbb01f8c2cc030080045000028dfb800003f064c8a8c527215...,No
2024-09-07T13:51:50.622Z,172.20.165.17,54488,140.82.114.21,443,TCP,1436,4042953381,1343226365,10,509,4d54,68e59e61f51fe00af690bdbb08004500058ee86d40008006bd6eac14a511...,No
2024-09-07T13:51:50.622Z,172.20.165.17,54488,140.82.114.21,443,TCP,231,4042953381,1343750653,18,509,a6a8,68e59e61f51fe00af690bdbb0800450000d9e86e40008006c222ac14a511...,No
2024-09-07T13:51:50.625Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584901117,1343226015,10,159,f563,e00af690bdbb68e59e61f51f080045000028dfbc00003f064c868c527215...,No
2024-09-07T13:51:50.623Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584898353,1343226015,10,159,0030,e00af690bdbbb01f8c2cc030080045000028dfba00003f064c888c527215...,No
2024-09-07T13:51:50.624Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584899735,1343226015,10,159,fac9,e00af690bdbbb01f8c2cc030080045000028dfbb00003f064c878c527215...,No
2024-09-07T13:51:50.627Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584905263,1343226015,10,159,e531,e00af690bdbbb01f8c2cc030080045000028dfbf00003f064c838c527215...,No
2024-09-07T13:51:50.625Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584902499,1343226014,10,158,effe,e00af690bdbbb01f8c2cc030080045000028dfbd00003f064c858c527215...,No
2024-09-07T13:51:50.627Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584903881,1343226013,10,157,ea99,e00af690bdbbb01f8c2cc030080045000028dfbe00003f064c848c527215...,No
2024-09-07T13:51:50.628Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584906645,1343226014,10,158,dfcc,e00af690bdbbb01f8c2cc030080045000028dfc000003f064c828c527215...,No
2024-09-07T13:51:50.629Z,140.82.114.21,443,172.20.165.17,54488,TCP,60,2584909586,1343226012,10,156,d451,e00af690bdbbb01f8c2cc030080045000028dfc100003f064c818c527215...,No
2024-09-07T13:51:50.758Z,162.159.135.234,443,172.20.165.17,61130,TCP,379,37499218,1343750160,18,16,3eb7,e00af690bdbb68e59e61f51f08004500016d62cf00003f069c0ca29f87ea...,No
2024-09-07T13:51:50.801Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035210883,1343226368,10,512,b4a3,68e59e61f51fe00af690bdbb0800450000285b9240008006238eac14a511...,No
2024-09-07T13:51:50.802Z,162.159.135.234,443,172.20.165.17,61130,TCP,240,37499218,1343750160,18,16,499f,e00af690bdbb68e59e61f51f0800450000e262d100003f069c95a29f87ea...,No
2024-09-07T13:51:50.826Z,140.82.114.21,443,172.20.165.17,54488,TCP,521,2584909586,1343750304,18,160,5368,e00af690bdbb68e59e61f51f0800450001fbdfc800003f064aa78c527215...,No
2024-09-07T13:51:50.844Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035211069,1343226368,10,512,b3e9,68e59e61f51fe00af690bdbb0800450000285b9340008006238dac14a511...,No
2024-09-07T13:51:50.863Z,172.20.165.17,54460,8.8.4.4,443,TCP,55,545077844,1343226366,10,510,1da3,68e59e61f51fe00af690bdbb080045000029d03f40008006cd5dac14a511...,No
2024-09-07T13:51:50.864Z,8.8.4.4,443,172.20.165.17,54460,TCP,66,3754107381,2148532472,10,248,e520,e00af690bdbb68e59e61f51f080045000034658900003f06b90908080404...,No
2024-09-07T13:51:50.868Z,172.20.165.17,54488,140.82.114.21,443,TCP,54,4042953848,1343226368,10,512,d11a,68e59e61f51fe00af690bdbb080045000028e86f40008006c2d2ac14a511...,No
2024-09-07T13:51:51.068Z,162.159.135.234,443,172.20.165.17,61130,TCP,126,37499218,1343750160,18,16,c59a,e00af690bdbb68e59e61f51f08004500007062e100003f069cf7a29f87ea...,No
2024-09-07T13:51:51.112Z,140.82.114.21,443,172.20.165.17,54488,TCP,102,2584909586,1343750304,18,160,6e6f,e00af690bdbb68e59e61f51f080045000058dfd700003f064c3b8c527215...,No
2024-09-07T13:51:51.116Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035211141,1343226367,10,511,b3a2,68e59e61f51fe00af690bdbb0800450000285b9440008006238cac14a511...,No
2024-09-07T13:51:51.159Z,172.20.165.17,54488,140.82.114.21,443,TCP,54,4042953896,1343226368,10,512,d0ea,68e59e61f51fe00af690bdbb080045000028e87040008006c2d1ac14a511...,No
2024-09-07T13:51:51.443Z,140.82.114.21,443,172.20.165.17,54488,TCP,519,2584909586,1343750304,18,160,5d93,e00af690bdbb68e59e61f51f0800450001f9dff300003f064a7e8c527215...,No
2024-09-07T13:51:51.486Z,172.20.165.17,54488,140.82.114.21,443,TCP,54,4042954361,1343226366,10,510,cf1b,68e59e61f51fe00af690bdbb080045000028e87140008006c2d0ac14a511...,No
2024-09-07T13:51:51.658Z,162.159.135.234,443,172.20.165.17,61130,TCP,157,37499218,1343750160,18,16,703b,e00af690bdbb68e59e61f51f08004500008f62f100003f069cc8a29f87ea...,No
2024-09-07T13:51:51.704Z,172.20.165.17,61130,162.159.135.234,443,TCP,54,3035211244,1343226367,10,511,b33b,68e59e61f51fe00af690bdbb0800450000285b9540008006238bac14a511...,No
2024-09-07T13:51:52.135Z,172.20.165.17,52040,20.42.65.85,443,TCP,133,479566239,1343750651,18,507,7234,68e59e61f51fe00af690bdbb080045000077115a400080064282ac14a511...,No
2024-09-07T13:51:52.136Z,172.20.165.17,52040,20.42.65.85,443,TCP,93,479566239,1343750651,18,507,e89b,68e59e61f51fe00af690bdbb08004500004f115b4000800642a9ac14a511...,No
2024-09-07T13:51:52.137Z,172.20.165.17,52040,20.42.65.85,443,TCP,965,479566239,1343750651,18,507,5315,68e59e61f51fe00af690bdbb0800450003b7115c400080063f40ac14a511...,No
2024-09-07T13:51:52.144Z,20.42.65.85,443,172.20.165.17,52040,TCP,60,377007279,1343226496,10,640,c04f,e00af690bdbb68e59e61f51f08004500002810ee00003f06c43d142a4155...,No
2024-09-07T13:51:52.151Z,172.20.165.17,54110,20.42.73.28,443,TCP,167,399849809,1343750652,18,508,0739,68e59e61f51fe00af690bdbb080045000099931f40008006b8d3ac14a511...,No
2024-09-07T13:51:52.149Z,20.42.65.85,443,172.20.165.17,52040,TCP,60,377007318,1343226496,10,640,c028,e00af690bdbbb01f8c2cc03008004500002810ef00003f06c43c142a4155...,No
2024-09-07T13:51:52.156Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,e22f,68e59e61f51fe00af690bdbb08004500058e932140008006b3dcac14a511...,No
2024-09-07T13:51:52.150Z,20.42.65.85,443,172.20.165.17,52040,TCP,60,377008229,1343226493,10,637,bc9c,e00af690bdbbb01f8c2cc03008004500002810f000003f06c43b142a4155...,No
2024-09-07T13:51:52.157Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,0c9b,68e59e61f51fe00af690bdbb08004500058e932240008006b3dbac14a511...,No
2024-09-07T13:51:52.160Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,8946,68e59e61f51fe00af690bdbb08004500058e932440008006b3d9ac14a511...,No
2024-09-07T13:51:52.158Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,9a12,68e59e61f51fe00af690bdbb08004500058e932340008006b3daac14a511...,No
2024-09-07T13:51:52.162Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,ca9f,68e59e61f51fe00af690bdbb08004500058e932640008006b3d7ac14a511...,No
2024-09-07T13:51:52.164Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,4611,68e59e61f51fe00af690bdbb08004500058e932740008006b3d6ac14a511...,No
2024-09-07T13:51:52.166Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,adc0,68e59e61f51fe00af690bdbb08004500058e932840008006b3d5ac14a511...,No
2024-09-07T13:51:52.168Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,6324,68e59e61f51fe00af690bdbb08004500058e932940008006b3d4ac14a511...,No
2024-09-07T13:51:52.170Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,5a40,68e59e61f51fe00af690bdbb08004500058e932a40008006b3d3ac14a511...,No
2024-09-07T13:51:52.154Z,172.20.165.17,54110,20.42.73.28,443,TCP,93,399849809,1343750652,18,508,1ef6,68e59e61f51fe00af690bdbb08004500004f932040008006b91cac14a511...,No
2024-09-07T13:51:52.173Z,172.20.165.17,54110,20.42.73.28,443,TCP,1258,399849809,1343750652,18,508,f1bf,68e59e61f51fe00af690bdbb0800450004dc932c40008006b483ac14a511...,No
2024-09-07T13:51:52.175Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,b8be,68e59e61f51fe00af690bdbb08004500058e932d40008006b3d0ac14a511...,No
2024-09-07T13:51:52.172Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,69d4,68e59e61f51fe00af690bdbb08004500058e932b40008006b3d2ac14a511...,No
2024-09-07T13:51:52.177Z,172.20.165.17,54110,20.42.73.28,443,TCP,431,399849809,1343750652,18,508,10be,68e59e61f51fe00af690bdbb0800450001a1932e40008006b7bcac14a511...,No
2024-09-07T13:51:52.179Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215527701,1343226496,10,640,1520,e00af690bdbb68e59e61f51f0800450000287feb00003f064d79142a491c...,No
2024-09-07T13:51:52.182Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215529122,1343226491,10,635,0f98,e00af690bdbbb01f8c2cc0300800450000287fed00003f064d77142a491c...,No
2024-09-07T13:51:52.161Z,172.20.165.17,54110,20.42.73.28,443,TCP,1436,399849809,1343226364,10,508,0963,68e59e61f51fe00af690bdbb08004500058e932540008006b3d8ac14a511...,No
2024-09-07T13:51:52.184Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215530504,1343226490,10,634,0a33,e00af690bdbbb01f8c2cc0300800450000287fee00003f064d76142a491c...,No
2024-09-07T13:51:52.186Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215531886,1343226490,10,634,04cd,e00af690bdbbb01f8c2cc0300800450000287fef00003f064d75142a491c...,No
2024-09-07T13:51:52.187Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215533268,1343226485,10,629,ff6b,e00af690bdbbb01f8c2cc0300800450000287ff000003f064d74142a491c...,No
2024-09-07T13:51:52.188Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215534650,1343226490,10,634,fa00,e00af690bdbbb01f8c2cc0300800450000287ff100003f064d73142a491c...,No
2024-09-07T13:51:52.189Z,20.42.73.28,443,172.20.165.17,54110,TCP,60,1215536032,1343226485,10,629,f49f,e00af690bdbbb01f8c2cc0300800450000287ff200003f064d72142a491c...,No
